OTU ID	20-07-01-A-1	20-07-01-A-2	20-07-01-A-3	20-07-01-H-1	20-07-01-H-2	20-07-01-H-3	20-08-01-A-1	20-08-01-A-2	20-08-01-A-3	20-08-01-H-1	20-08-01-H-2	20-08-01-H-3	20-08-29-P-1	20-08-29-P-2	20-08-29-P-3	20-08-29-Q-1	20-08-29-Q-2	20-08-29-Q-3	20-09-05-A-1	20-09-05-A-2	20-09-05-A-3	20-09-05-H-1	20-09-05-H-2	20-09-05-H-3	20-09-26-P-1	20-09-26-P-2	20-09-26-P-3	20-09-26-Q-1	20-09-26-Q-2	20-09-26-Q-3	20-10-10-A-1	20-10-10-A-2	20-10-10-A-3	20-10-10-H-1	20-10-10-H-2	20-10-10-H-3	20-10-24-P-1	20-10-24-P-2	20-10-24-P-3	20-10-24-Q-1	20-10-24-Q-2	20-10-24-Q-3	20-11-07-A-1	20-11-07-A-2	20-11-07-A-3	20-11-07-H-1	20-11-07-H-2	20-11-07-H-3	20-11-28-P-1	20-11-28-P-2	20-11-28-P-3	20-11-28-Q-1	20-11-28-Q-2	20-11-28-Q-3	20-12-05-A-1	20-12-05-A-2	20-12-05-A-3	20-12-05-H-1	20-12-05-H-2	20-12-05-H-3	20-12-26-P-1	20-12-26-P-2	20-12-26-P-3	20-12-26-Q-1	20-12-26-Q-2	20-12-26-Q-3	21-01-09-A-1	21-01-09-A-2	21-01-09-A-3	21-01-09-H-1	21-01-09-H-2	21-01-09-H-3	21-01-23-P-1	21-01-23-P-2	21-01-23-P-3	21-01-23-Q-1	21-01-23-Q-2	21-01-23-Q-3	21-02-06-A-1	21-02-06-A-2	21-02-06-A-3	21-02-06-H-1	21-02-06-H-2	21-02-06-H-3	21-02-20-P-1	21-02-20-P-2	21-02-20-P-3	21-02-20-Q-1	21-02-20-Q-2	21-02-20-Q-3	21-03-06-A-1	21-03-06-A-2	21-03-06-A-3	21-03-06-H-1	21-03-06-H-2	21-03-06-H-3	taxonomy
OTU46	430	266	275	690	22	47	914	428	423	1100	577	66	542	549	455	2225	657	972	573	710	765	721	177	82	670	192	245	2161	390	269	362	226	230	71	103	87	155	116	97	2086	185	346	451	670	252	272	121	281	122	105	54	1347	216	304	8	0	24	0	111	43	174	49	93	282	58	119	77	84	267	1113	24	20	1121	485	533	1835	364	444	358	21	28	114	153	39	341	11	768	511	0	0	131	592	560	0	234	52	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Thauera;__
OTU47	826	65	77	1660	13	28	233	43	83	125	31	38	328	80	84	898	39	46	516	492	261	463	44	32	242	79	18	722	42	40	1362	145	189	669	82	58	307	55	82	1135	22	70	556	314	85	1060	69	94	186	25	50	509	49	105	71	12	45	57	72	27	129	60	72	301	41	50	37	174	169	485	53	28	596	50	31	1238	78	161	893	22	22	1353	107	95	64	5	136	95	0	0	210	270	310	1158	119	55	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__T34;g__T34;s__uncultured_bacterium
OTU48	855	21	68	533	3	5	74	42	30	21	9	10	704	43	61	555	27	32	558	205	98	504	9	0	1880	177	16	1383	40	14	959	30	96	443	17	0	1048	29	65	853	48	284	906	79	27	480	13	9	2435	41	106	3357	34	59	41	0	5	14	10	3	302	9	64	100	17	34	25	108	47	127	20	0	538	22	32	585	22	44	788	0	9	942	0	0	10	0	28	24	0	0	89	41	46	249	25	7	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Catenibacterium;__
OTU49	249	18	78	930	4	27	107	64	16	251	0	21	1023	365	457	700	21	66	154	182	87	566	47	17	839	139	93	715	27	22	407	59	157	335	317	299	293	70	159	555	16	108	147	33	41	195	33	22	257	129	207	414	0	38	67	0	0	49	20	7	257	53	218	116	10	0	56	24	62	348	27	22	839	845	251	581	58	105	177	0	0	414	15	0	4125	0	6317	3974	0	0	108	86	108	316	90	0	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__uncultured;__
OTU50	0	2799	102	0	511	92	0	668	62	0	1324	289	12	470	116	0	547	43	0	252	498	0	711	240	0	445	434	0	2364	45	0	2371	210	0	192	194	0	2149	383	0	872	79	0	6264	1464	7	649	914	0	958	298	0	987	68	0	89	0	0	2304	1350	0	416	225	0	1485	38	0	154	0	0	490	441	9	207	155	0	4915	326	0	234	5	0	1142	761	0	603	0	0	646	0	0	845	38	0	1103	484	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SC-I-84;g__SC-I-84;__
OTU51	0	14	63	0	12	0	17	1467	1260	0	0	10	0	0	0	0	0	34	24	96	241	14	0	0	0	44	35	37	0	29	0	38	54	0	25	0	0	44	0	37	0	34	0	89	15	0	0	0	0	37	21	0	63	205	0	8964	5797	0	0	0	0	8360	37	0	663	112	35	26	942	0	11791	12643	0	78	1025	48	110	1785	0	1239	644	0	61	0	0	5808	15	0	2087	1058	12	50	60	0	97	75	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;__
OTU52	654	364	889	1329	67	821	3592	890	1237	2921	190	598	187	2475	850	827	522	411	2367	6223	1635	1303	573	539	85	329	348	926	350	704	288	314	620	334	896	795	21	247	269	798	142	607	210	634	276	603	182	410	0	183	171	154	191	485	15	185	621	0	112	43	73	65	193	181	78	353	44	198	367	309	92	99	607	2120	2051	882	677	2286	383	179	1880	547	623	363	31	16	34	25	104	0	49	363	398	90	879	346	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Cloacibacterium;__
OTU53	85	29	90	146	12	0	433	82	210	135	51	39	19	46	38	82	44	0	118	253	305	89	44	51	0	0	647	53	30	40	20	91	223	19	35	0	10	3957	15672	52	19	371	39	197	93	30	30	43	0	29	15	0	26	49	0	0	0	0	14	0	0	0	21	0	16	27	0	0	117	67	0	0	6	61	18	41	83	84	0	15	0	19	81	42	35	0	45	27	0	0	0	113	78	0	59	25	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Dechloromonas;__
OTU54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1584	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	24	140	0	0	0	0	27	0	0	44	17	0	11176	7083	0	6485	617	23	0	658	0	0	0	0	0	397	0	0	53	0	0	0	0	0	0	0	2298	0	0	12	131	0	0	0	0	0	21	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;__;__
OTU55	0	0	5	0	125	1081	0	0	0	0	172	222	0	2187	2443	0	193	230	0	0	80	0	531	313	149	2375	2415	0	41	163	0	5	16	0	143	131	3	416	1006	0	912	5345	0	0	0	0	172	435	6	844	1773	0	5359	11209	0	0	0	32	95	52	0	115	712	0	801	1740	0	0	33	36	0	0	17	77	268	0	59	195	0	83	297	0	0	0	12	116	15	0	37	80	0	160	690	0	0	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__uncultured_bacterium
OTU56	120	26	283	174	0	25	1056	179	816	893	55	167	78	128	408	269	233	364	200	775	1080	214	137	59	67	161	481	404	151	287	35	86	236	41	57	61	16	97	426	737	135	396	75	215	94	95	42	54	0	48	119	204	157	438	0	0	0	0	22	13	0	19	346	68	199	488	18	17	71	28	47	0	407	726	1020	1079	349	2097	68	34	33	85	216	92	0	31	20	0	9	42	35	222	215	0	229	84	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Aeromonas;__
OTU57	0	347	79	0	40	48	0	95	50	0	125	54	0	34	30	0	1753	829	4	152	219	0	57	22	0	32	0	0	1315	486	0	194	183	0	23	29	0	62	18	0	1822	1783	0	488	75	0	64	132	0	268	419	15	1645	1006	0	23	6	6	158	98	0	320	564	0	1059	831	0	29	35	15	42	23	21	238	379	0	2014	2697	0	38	10	0	49	29	0	67	0	0	53	15	0	62	48	0	45	32	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Conexibacter;s__metagenome
OTU58	0	889	188	0	743	230	17	1098	258	0	2514	412	0	314	68	0	0	44	0	267	165	0	1303	470	0	104	70	0	0	0	0	506	109	0	289	308	0	121	0	0	0	0	0	1723	335	0	529	1162	0	360	0	0	0	0	0	378	197	0	1115	643	0	107	45	0	0	0	0	213	136	0	295	232	0	51	0	0	0	0	0	491	400	0	203	107	0	0	0	0	0	0	0	276	44	0	138	117	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Terrimonas;s__uncultured_bacterium
OTU59	0	29	69	0	0	13	5	191	1013	0	21	9	0	414	320	0	235	161	20	170	483	0	0	0	92	1267	1754	0	537	422	0	455	921	0	5	5	0	1357	3886	0	81	247	0	196	106	0	0	6	0	226	203	0	65	132	0	0	28	0	0	4	0	163	581	0	148	322	19	121	740	0	2	0	0	118	264	0	413	887	0	47	80	0	8	0	0	85	0	0	81	190	0	158	237	0	126	64	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Candidatus_Megaira;__
OTU60	134	353	1237	155	0	110	187	268	1001	40	89	569	42	305	204	73	102	119	157	1788	1264	113	217	65	78	129	252	95	47	82	162	537	1626	65	521	336	27	124	330	108	99	426	100	1354	948	99	149	252	41	263	444	44	34	117	0	7	87	0	182	69	56	109	489	45	75	349	76	250	1176	47	194	163	166	1722	2143	67	181	771	155	145	214	49	683	474	14	0	72	33	0	0	94	1693	2459	13	765	544	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9;__
OTU61	0	0	139	0	20	146	3	0	40	0	7	12	0	173	478	0	3196	3936	0	25	253	0	75	46	89	1168	1505	0	515	1075	0	0	18	0	31	89	0	192	213	0	732	1532	0	7	0	0	10	50	0	0	28	0	876	1588	0	0	0	0	0	0	0	42	308	0	1104	3068	0	24	134	0	5	0	37	348	870	0	707	1693	0	0	0	0	0	5	0	82	0	0	46	104	0	44	107	0	0	8	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Gottesmanbacteria;f__Candidatus_Gottesmanbacteria;g__Candidatus_Gottesmanbacteria;s__uncultured_bacterium
OTU62	0	0	8	0	266	978	0	0	0	0	567	594	0	386	945	0	56	84	0	0	23	0	958	461	126	1899	2482	0	122	404	0	7	16	0	230	488	0	929	1408	0	104	188	0	0	0	0	282	912	0	88	297	0	52	74	0	0	0	0	514	250	0	20	56	0	88	338	0	0	0	0	108	112	11	42	133	0	0	22	0	0	0	0	136	142	0	16	0	0	0	0	0	0	0	0	187	201	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Woykebacteria;f__Candidatus_Woykebacteria;g__Candidatus_Woykebacteria;s__uncultured_bacterium
OTU63	0	634	64	0	162	83	0	923	90	0	1687	357	0	61	55	0	245	63	0	293	234	0	1047	266	0	118	100	0	619	0	0	1004	272	0	327	291	2	599	222	0	193	77	0	2483	648	12	414	630	0	169	142	0	246	43	0	22	0	0	1404	635	3	36	79	0	339	34	0	52	27	0	290	262	0	105	30	0	209	30	0	161	14	0	373	173	0	95	0	0	36	4	0	521	109	0	519	200	d__Bacteria;p__Chloroflexi;c__OLB14;o__OLB14;f__OLB14;g__OLB14;s__uncultured_bacterium
OTU64	641	36	95	440	0	0	37	0	11	31	0	0	371	53	82	248	24	29	206	93	71	249	0	10	801	111	33	460	31	26	535	21	68	304	20	0	522	27	78	626	38	289	617	43	24	407	0	0	1756	78	165	1932	54	112	245	5	0	0	0	0	290	8	68	87	20	32	55	53	22	146	0	20	331	57	43	314	33	60	531	0	0	712	0	17	244	0	317	223	0	0	123	60	41	261	25	14	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_adolescentis
OTU65	0	271	677	0	302	507	32	90	245	0	112	57	0	439	1039	0	827	873	10	193	541	0	535	236	49	800	901	0	538	1237	0	364	654	0	734	923	0	188	188	0	641	1478	0	678	290	0	708	1688	0	1204	2029	0	43	73	0	39	78	0	686	312	0	135	886	0	288	1820	30	216	869	0	113	92	28	417	768	0	209	400	0	70	168	0	838	902	0	5	0	0	13	13	0	454	770	0	200	82	d__Bacteria;p__Myxococcota;c__bacteriap25;o__bacteriap25;f__bacteriap25;g__bacteriap25;s__Deltaproteobacteria_bacterium
OTU66	23	110	394	51	5	107	1398	339	780	888	126	354	29	262	207	108	360	396	170	572	913	48	243	313	45	181	321	179	127	332	0	97	233	7	254	291	8	213	328	79	217	562	8	143	89	38	77	84	8	273	126	10	91	151	0	0	15	0	54	27	14	82	275	6	83	306	11	44	203	22	64	81	177	1096	1789	94	359	1143	23	11	31	10	263	180	7	0	0	18	0	4	0	257	423	0	283	252	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides_graminisolvens
OTU67	576	39	59	856	0	12	204	33	42	146	8	40	497	100	93	814	23	22	543	442	195	703	56	32	200	44	47	315	16	51	921	119	132	344	85	51	155	108	1599	489	15	75	481	93	60	831	42	64	64	15	39	144	12	24	13	4	0	43	39	13	50	7	37	48	0	28	19	54	23	459	26	17	132	19	43	204	11	43	343	8	11	969	75	65	0	0	0	0	0	0	72	52	93	450	82	26	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter;__
OTU68	19	32	167	19	0	65	596	62	253	808	68	149	52	65	136	345	639	667	76	786	843	13	149	76	31	126	154	452	193	525	0	82	169	0	0	19	14	128	246	355	109	344	0	100	79	0	72	87	0	132	138	40	140	258	0	0	0	0	31	20	14	41	186	31	27	672	0	14	185	0	38	35	106	299	353	100	658	1724	17	22	42	16	126	88	0	0	0	0	0	0	0	213	238	0	141	35	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas_fluvialis
OTU69	0	400	59	0	52	10	0	95	144	0	192	49	0	0	28	0	1160	119	0	103	249	0	159	52	0	18	36	0	2431	163	0	760	243	0	33	45	0	143	52	0	1365	131	0	2283	482	0	122	164	0	140	168	0	1190	141	0	25	0	0	535	291	0	98	97	0	1214	58	0	32	21	0	147	135	6	78	79	0	1942	389	0	12	0	0	300	196	0	83	0	0	312	0	0	129	50	0	333	187	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__B1-7BS;g__B1-7BS;s__uncultured_bacterium
OTU70	0	612	67	0	931	126	0	1995	99	0	1062	250	0	99	28	0	53	38	0	408	168	0	508	415	0	115	91	0	1589	15	0	931	145	0	234	259	0	458	93	0	2271	59	0	794	214	0	376	954	0	34	44	13	261	30	0	42	0	0	900	396	0	43	0	0	1419	11	0	65	13	0	147	134	0	0	14	0	9397	423	0	81	4	0	128	65	0	67	0	0	2831	62	0	111	0	0	322	216	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__SJA-28;g__SJA-28;s__metagenome
OTU71	0	217	1253	0	179	784	69	160	992	0	80	46	4	126	523	0	203	218	68	189	1629	0	1238	625	7	125	187	0	0	12	0	675	3099	0	171	238	0	75	137	0	60	227	0	3271	1414	0	260	516	0	0	26	0	0	0	0	10	55	7	666	289	0	67	572	0	0	0	94	273	2536	0	578	455	0	0	0	0	0	0	0	405	1112	0	405	306	0	3	0	0	15	22	0	1158	2125	11	1080	599	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales;s__metagenome
OTU72	112	14	82	127	0	14	786	95	71	297	25	62	323	174	401	557	87	124	254	187	187	121	65	21	429	1444	117	664	55	85	96	74	95	18	120	99	136	90	247	498	64	207	89	142	59	300	18	30	72	66	185	376	48	99	0	0	7	0	33	19	90	17	199	61	32	93	33	11	57	62	22	17	434	182	250	890	101	317	88	16	20	53	90	64	103	0	458	315	0	0	19	81	126	79	40	29	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Sporomusaceae;g__Anaerosinus;s__uncultured_bacterium
OTU73	0	5	3	0	0	0	0	0	3	0	16	16	0	72	89	0	0	0	0	50	96	0	0	0	0	208	203	0	7	10	0	0	5	0	0	0	0	148	257	0	0	11	0	0	0	0	0	0	0	163	189	0	1468	2412	0	0	0	0	0	0	0	103	373	0	2996	8394	0	0	16	0	36	28	0	117	168	0	782	1460	0	6	19	0	25	17	0	0	0	0	14	12	0	142	288	0	98	60	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Paracaedibacterales;f__Paracaedibacteraceae;g__uncultured;s__uncultured_bacterium
OTU74	0	430	117	0	62	47	0	134	47	0	204	105	0	453	248	0	134	46	0	92	72	0	142	129	14	245	282	0	649	106	0	117	101	0	52	43	0	1059	654	0	673	272	0	509	155	14	79	134	0	816	409	0	497	139	0	84	48	54	333	148	0	557	503	0	150	17	0	35	67	166	117	108	10	84	104	0	822	420	0	82	35	6	97	88	46	82	0	0	154	59	0	261	123	0	174	59	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__IMCC26207;s__uncultured_bacterium
OTU75	0	714	74	0	209	42	4	566	88	0	158	54	0	1024	100	0	0	0	0	109	26	0	85	33	10	1005	360	0	0	0	0	118	12	0	0	0	0	825	212	0	0	13	0	1240	331	0	0	0	0	366	40	0	0	0	0	74	3	0	0	0	0	487	33	0	0	0	12	1962	205	0	0	0	0	479	62	0	0	67	0	447	15	0	0	0	0	116	0	0	0	0	0	2259	66	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB8;__
OTU76	0	645	143	0	0	0	0	367	84	0	0	0	0	414	81	0	0	0	0	69	95	0	0	0	12	210	133	0	0	0	0	548	119	0	0	0	0	592	122	0	11	24	0	1970	580	0	0	0	0	198	48	0	69	19	0	86	14	0	0	0	0	558	189	0	2034	100	0	197	48	0	0	0	0	265	101	0	1901	430	0	150	34	0	0	0	0	158	0	0	515	26	0	540	54	0	0	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Terrimonas;s__uncultured_Trachelomonas
OTU77	271	54	20	872	0	0	51	21	0	63	0	0	218	51	34	382	24	19	65	43	31	79	22	0	302	84	19	359	31	27	196	79	54	54	26	30	367	39	26	413	22	37	118	133	39	175	23	29	62	26	29	72	0	25	24	10	10	99	86	38	142	20	24	62	30	26	29	26	18	3386	29	16	299	341	18	528	43	53	132	0	9	231	45	25	1684	3	1953	1419	0	0	122	73	38	101	44	12	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus;s__uncultured_bacterium
OTU78	0	2	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	7	0	27	7	0	0	0	0	17	0	0	14	10	3	111	0	0	0	0	0	0	0	0	34	0	0	2934	6	9	0	0	0	0	0	0	0	0	0	11810	0	0	0	0	0	10	0	0	21	0	0	101	0	2	32	0	24	15	0	0	0	0	0	31	5	0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiales_Incertae_Sedis;g__Rhizobiales_Incertae_Sedis;s__uncultured_bacterium
OTU79	35	0	8	32	0	0	29	0	0	9	0	5	0	17	0	30	0	0	0	28	0	0	0	0	12	0	0	20	0	0	52	16	0	0	0	0	0	0	0	0	0	0	47	0	0	24	0	0	11	0	0	44	0	16	0	0	0	68	30	0	0	0	0	0	12	0	0	0	18	117	21	0	23	525	22	35	0	12	0	6	0	43	0	0	2321	0	5939	3829	0	0	12	0	21	48	0	0	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__uncultured_compost
OTU80	2070	40	90	334	0	0	350	77	127	47	13	29	77	0	12	171	0	0	1086	630	332	323	25	27	58	18	0	142	13	0	1892	158	170	223	32	22	119	0	17	230	0	0	1359	145	92	767	16	29	46	0	8	112	0	0	0	0	0	19	0	0	77	0	9	0	0	0	19	82	28	472	13	0	272	13	0	283	33	20	388	0	0	358	43	23	0	0	0	0	0	0	66	86	81	140	33	17	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__Neisseria_sp.
OTU81	0	0	0	0	14	60	0	0	32	0	0	0	0	0	0	0	0	0	489	1595	10253	0	0	0	0	0	0	0	0	0	0	185	1367	0	0	0	0	0	4	0	0	0	0	15	10	0	43	86	0	0	0	0	0	0	0	0	0	0	60	21	0	0	0	0	0	0	0	0	42	0	0	13	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	d__Bacteria;p__Patescibacteria;c__ABY1;o__Candidatus_Falkowbacteria;f__Candidatus_Falkowbacteria;g__Candidatus_Falkowbacteria;s__uncultured_bacterium
OTU82	0	162	641	6	126	417	884	1131	810	561	436	897	0	1820	795	6	228	204	74	1550	1385	0	624	520	13	101	137	12	197	65	0	90	84	15	208	97	0	21	59	0	77	196	0	221	132	0	96	183	0	44	18	0	24	44	0	0	0	0	36	10	0	0	35	0	36	69	0	13	101	0	112	66	23	375	469	0	65	157	0	7	32	0	236	163	3	0	0	0	0	0	0	153	276	0	444	349	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Aquaspirillaceae;g__Aquaspirillum;s__Aquaspirillum_serpens
OTU83	224	0	0	588	0	0	117	0	0	108	0	0	549	0	34	1081	0	0	490	120	31	1068	28	0	903	68	0	1230	0	0	689	27	62	221	0	32	320	0	0	575	0	0	473	46	0	233	0	19	258	0	0	688	7	0	147	0	0	0	28	0	211	8	0	140	0	0	53	42	0	102	0	15	429	0	0	705	0	0	320	0	0	235	0	0	26	0	72	79	0	0	188	0	0	252	0	0	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister;__
OTU84	0	186	1107	0	0	0	65	14	68	0	3	0	0	217	341	0	253	392	5	40	130	0	145	49	0	246	360	0	0	27	0	9	28	0	43	45	0	59	93	0	104	350	0	1174	1097	0	671	867	0	45	141	0	88	157	0	0	0	0	37	18	0	83	838	0	97	651	27	5	532	0	76	63	50	340	879	0	93	245	0	19	116	0	228	156	0	0	0	0	103	209	0	17	120	0	42	17	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Gracilibacteria;f__Gracilibacteria;g__Gracilibacteria;s__wastewater_metagenome
OTU85	0	0	18	0	0	0	0	17	98	0	0	0	0	741	807	0	77	41	0	58	148	0	0	0	224	4810	4530	0	545	265	0	299	462	0	0	0	0	726	1164	0	11	42	0	282	80	0	0	0	0	0	0	0	268	311	0	0	0	0	0	0	0	13	38	0	18	47	0	4	12	0	0	0	0	10	8	0	0	14	0	0	4	0	0	0	0	4	0	0	0	84	0	28	50	0	0	0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Candidatus_Ovatusbacter;s__uncultured_bacterium
OTU86	0	247	83	0	446	76	0	92	278	0	732	153	0	0	0	0	122	42	0	310	172	0	394	125	0	19	19	0	517	9	0	365	294	0	105	96	0	29	24	0	222	0	0	774	319	0	639	1577	0	0	60	0	247	41	0	23	6	0	1240	624	0	16	20	0	470	46	0	47	56	0	180	141	0	29	26	0	215	75	0	155	56	0	353	272	0	57	0	0	136	38	0	543	155	0	351	284	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured;g__uncultured;__
OTU87	13	69	393	92	38	105	1409	322	1265	1600	467	342	0	59	87	31	177	572	89	423	1307	0	124	256	0	83	86	34	103	373	0	75	155	0	76	70	0	78	80	17	56	121	0	188	122	0	41	77	0	11	0	19	38	80	0	0	8	0	35	35	0	0	30	16	8	77	23	22	202	230	26	0	9	70	59	0	35	209	0	0	22	0	89	30	0	0	0	0	0	0	0	95	249	0	66	41	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Dechloromonas;s__uncultured_bacterium
OTU88	0	105	1196	13	11	66	77	138	2321	0	21	29	0	125	557	0	45	99	44	82	723	0	0	0	0	71	214	0	20	71	0	126	1187	0	13	9	0	221	771	19	0	37	22	495	373	0	18	49	0	0	58	0	9	43	0	0	17	0	0	0	0	0	130	0	0	93	52	32	946	10	0	0	21	166	433	0	82	264	0	50	125	0	0	0	0	0	0	0	46	57	5	363	1045	0	70	29	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__C39;s__uncultured_bacterium
OTU89	4	0	0	0	0	0	0	0	0	0	0	0	57	23	12	26	0	0	19	19	12	17	0	0	0	0	0	0	0	0	85	7	31	0	157	93	0	0	4	0	0	0	6	337	244	16	21	71	518	48	30	47	20	0	5071	243	26	2790	1055	463	276	109	251	439	127	54	465	1436	281	0	437	352	29	0	0	8	11	29	396	69	53	224	10	185	0	52	0	0	49	0	3529	367	29	636	46	42	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;__
OTU90	7	560	145	8	238	50	0	411	272	0	398	79	0	218	59	45	29	5	0	146	197	0	177	100	8	171	125	0	66	0	0	419	130	13	61	86	6	247	141	16	0	29	19	1066	301	0	971	1515	0	112	42	7	9	0	5	65	8	9	1488	754	0	79	67	0	41	0	5	151	37	92	292	252	0	67	109	14	135	48	16	171	24	8	317	261	27	530	40	31	56	17	27	534	77	21	234	140	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__A0839;g__A0839;s__metagenome
OTU91	263	0	0	624	0	0	0	0	13	74	14	6	2180	85	125	300	15	13	126	87	53	196	0	0	377	75	15	358	14	0	468	25	25	195	0	34	211	0	42	1111	0	24	325	46	18	521	10	17	237	13	26	296	0	0	233	0	0	98	13	5	154	10	29	163	20	0	78	55	14	692	10	10	383	210	54	563	33	0	275	0	0	394	0	17	639	0	2570	1712	0	0	189	20	17	311	37	13	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Pleomorphomonadaceae;g__Pleomorphomonas;s__uncultured_bacterium
OTU92	0	773	117	0	118	44	8	76	45	0	52	0	0	241	56	0	17	0	0	323	137	0	247	45	0	133	66	0	54	0	0	257	460	0	78	149	0	100	23	0	23	0	0	816	77	0	46	111	0	5714	176	0	23	16	0	0	0	0	98	60	0	21	14	0	24	0	0	222	82	0	16	25	0	0	0	0	67	7	0	520	9	0	32	37	0	0	0	0	0	0	0	246	29	0	135	24	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Ancylothrix_8PC;s__Ancylothrix_terrestris
